experiment_start=2026-07-10T17:43:09Z description=refine matrix lr to 0.034
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_embd': 512, 'mlp_hidden_multiplier': 4, 'rotary_seq_len_multiplier': 10, 'rotary_base': 10000.0, 'softcap': 15.0, 'ignore_index': -1, 'init_wte_mean': 0.0, 'init_wte_std': 1.0, 'init_lm_head_mean': 0.0, 'init_lm_head_std': 0.001, 'init_matrix_scale': 1.7320508075688772}
Parameter counts:
  wte                     : 4,194,304
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  total                   : 33,554,432
Estimated FLOPs per token: 2.768241e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 180s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011307 | lrm: 1.00 | dt: 1557ms | tok/sec: 42,086 | mfu: 1.2% | epoch: 1 | remaining: 180s    
step 03108 (81.1%) | loss: 3.549373 | lrm: 0.38 | dt: 48ms | tok/sec: 1,366,871 | mfu: 38.2% | epoch: 1 | remaining: 34s    
step 03109 (81.2%) | loss: 3.550457 | lrm: 0.38 | dt: 47ms | tok/sec: 1,382,748 | mfu: 38.7% | epoch: 1 | remaining: 34s    
step 03110 (81.2%) | loss: 3.549983 | lrm: 0.38 | dt: 47ms | tok/sec: 1,386,710 | mfu: 38.8% | epoch: 1 | remaining: 34s    
step 03111 (81.2%) | loss: 3.554952 | lrm: 0.38 | dt: 47ms | tok/sec: 1,382,275 | mfu: 38.7% | epoch: 1 | remaining: 34s    
step 03112 (81.2%) | loss: 3.554753 | lrm: 0.38 | dt: 47ms | tok/sec: 1,387,011 | mfu: 38.8% | epoch: 1 | remaining: 34s    
step 03113 (81.3%) | loss: 3.551528 | lrm: 0.37 | dt: 47ms | tok/sec: 1,394,399 | mfu: 39.0% | epoch: 1 | remaining: 34s    
step 03114 (81.3%) | loss: 3.552651 | lrm: 0.37 | dt: 48ms | tok/sec: 1,371,447 | mfu: 38.4% | epoch: 1 | remaining: 34s    
step 03115 (81.3%) | loss: 3.556588 | lrm: 0.37 | dt: 48ms | tok/sec: 1,376,929 | mfu: 38.5% | epoch: 1 | remaining: 34s    
step 03116 (81.3%) | loss: 3.558428 | lrm: 0.37 | dt: 47ms | tok/sec: 1,389,809 | mfu: 38.9% | epoch: 1 | remaining: 34s    
step 03117 (81.4%) | loss: 3.560215 | lrm: 0.37 | dt: 47ms | tok/sec: 1,387,039 | mfu: 38.8% | epoch: 1 | remaining: 33s    
step 03118 (81.4%) | loss: 3.569235 | lrm: 0.37 | dt: 47ms | tok/sec: 1,392,654 | mfu: 39.0% | epoch: 1 | remaining: 33s    
step 03119 (81.4%) | loss: 3.562431 | lrm: 0.37 | dt: 48ms | tok/sec: 1,375,427 | mfu: 38.5% | epoch: 1 | remaining: 33s    
step 03120 (81.4%) | loss: 3.556105 | lrm: 0.37 | dt: 47ms | tok/sec: 1,381,587 | mfu: 38.7% | epoch: 1 | remaining: 33s    
step 03121 (81.5%) | loss: 3.554270 | lrm: 0.37 | dt: 47ms | tok/sec: 1,387,641 | mfu: 38.8% | epoch: 1 | remaining: 33s    
step 03122 (81.5%) | loss: 3.548563 | lrm: 0.37 | dt: 47ms | tok/sec: 1,388,854 | mfu: 38.9% | epoch: 1 | remaining: 33s    
step 03123 (81.5%) | loss: 3.552806 | lrm: 0.37 | dt: 47ms | tok/sec: 1,381,198 | mfu: 38.6% | epoch: 1 | remaining: 33s    
step 03124 (81.6%) | loss: 3.560475 | lrm: 0.37 | dt: 48ms | tok/sec: 1,364,381 | mfu: 38.2% | epoch: 1 | remaining: 33s    
step 03125 (81.6%) | loss: 3.562050 | lrm: 0.37 | dt: 47ms | tok/sec: 1,393,480 | mfu: 39.0% | epoch: 1 | remaining: 33s    
step 03126 (81.6%) | loss: 3.555295 | lrm: 0.37 | dt: 47ms | tok/sec: 1,402,395 | mfu: 39.2% | epoch: 1 | remaining: 33s    
step 03127 (81.6%) | loss: 3.557642 | lrm: 0.37 | dt: 47ms | tok/sec: 1,388,447 | mfu: 38.8% | epoch: 1 | remaining: 33s    
step 03128 (81.7%) | loss: 3.562729 | lrm: 0.37 | dt: 47ms | tok/sec: 1,379,999 | mfu: 38.6% | epoch: 1 | remaining: 33s    
step 03129 (81.7%) | loss: 3.556580 | lrm: 0.37 | dt: 47ms | tok/sec: 1,391,526 | mfu: 38.9% | epoch: 1 | remaining: 33s    
step 03130 (81.7%) | loss: 3.562620 | lrm: 0.37 | dt: 47ms | tok/sec: 1,402,087 | mfu: 39.2% | epoch: 1 | remaining: 33s    
step 03131 (81.7%) | loss: 3.554914 | lrm: 0.37 | dt: 47ms | tok/sec: 1,403,032 | mfu: 39.3% | epoch: 1 | remaining: 33s    
step 03132 (81.8%) | loss: 3.553651 | lrm: 0.36 | dt: 47ms | tok/sec: 1,401,122 | mfu: 39.2% | epoch: 1 | remaining: 33s    
step 03133 (81.8%) | loss: 3.553750 | lrm: 0.36 | dt: 47ms | tok/sec: 1,401,601 | mfu: 39.2% | epoch: 1 | remaining: 33s    
step 03134 (81.8%) | loss: 3.557231 | lrm: 0.36 | dt: 47ms | tok/sec: 1,400,073 | mfu: 39.2% | epoch: 1 | remaining: 33s    
step 03135 (81.8%) | loss: 3.551620 | lrm: 0.36 | dt: 47ms | tok/sec: 1,400,765 | mfu: 39.2% | epoch: 1 | remaining: 33s    
step 03136 (81.9%) | loss: 3.544378 | lrm: 0.36 | dt: 58ms | tok/sec: 1,122,940 | mfu: 31.4% | epoch: 1 | remaining: 33s    
step 03137 (81.9%) | loss: 3.542250 | lrm: 0.36 | dt: 47ms | tok/sec: 1,402,195 | mfu: 39.2% | epoch: 1 | remaining: 33s    
step 03138 (81.9%) | loss: 3.542972 | lrm: 0.36 | dt: 47ms | tok/sec: 1,391,462 | mfu: 38.9% | epoch: 1 | remaining: 32s    
step 03139 (81.9%) | loss: 3.544302 | lrm: 0.36 | dt: 47ms | tok/sec: 1,400,337 | mfu: 39.2% | epoch: 1 | remaining: 32s    
step 03140 (82.0%) | loss: 3.541667 | lrm: 0.36 | dt: 47ms | tok/sec: 1,391,702 | mfu: 38.9% | epoch: 1 | remaining: 32s    
step 03141 (82.0%) | loss: 3.542192 | lrm: 0.36 | dt: 47ms | tok/sec: 1,390,407 | mfu: 38.9% | epoch: 1 | remaining: 32s    
step 03142 (82.0%) | loss: 3.543976 | lrm: 0.36 | dt: 47ms | tok/sec: 1,399,653 | mfu: 39.2% | epoch: 1 | remaining: 32s    
step 03143 (82.1%) | loss: 3.535814 | lrm: 0.36 | dt: 47ms | tok/sec: 1,390,772 | mfu: 38.9% | epoch: 1 | remaining: 32s    
step 03144 (82.1%) | loss: 3.541545 | lrm: 0.36 | dt: 47ms | tok/sec: 1,386,598 | mfu: 38.8% | epoch: 1 | remaining: 32s    
step 03145 (82.1%) | loss: 3.534698 | lrm: 0.36 | dt: 47ms | tok/sec: 1,397,617 | mfu: 39.1% | epoch: 1 | remaining: 32s    
step 03146 (82.1%) | loss: 3.537392 | lrm: 0.36 | dt: 47ms | tok/sec: 1,391,364 | mfu: 38.9% | epoch: 1 | remaining: 32s    
step 03147 (82.2%) | loss: 3.533636 | lrm: 0.36 | dt: 48ms | tok/sec: 1,378,297 | mfu: 38.6% | epoch: 1 | remaining: 32s    
step 03148 (82.2%) | loss: 3.535876 | lrm: 0.36 | dt: 48ms | tok/sec: 1,356,550 | mfu: 38.0% | epoch: 1 | remaining: 32s    
step 03149 (82.2%) | loss: 3.533015 | lrm: 0.36 | dt: 47ms | tok/sec: 1,384,684 | mfu: 38.7% | epoch: 1 | remaining: 32s    
step 03150 (82.2%) | loss: 3.543597 | lrm: 0.36 | dt: 47ms | tok/sec: 1,390,336 | mfu: 38.9% | epoch: 1 | remaining: 32s    
step 03151 (82.3%) | loss: 3.542439 | lrm: 0.35 | dt: 83ms | tok/sec: 792,676 | mfu: 22.2% | epoch: 1 | remaining: 32s    
step 03152 (82.3%) | loss: 3.551652 | lrm: 0.35 | dt: 47ms | tok/sec: 1,395,397 | mfu: 39.0% | epoch: 1 | remaining: 32s    
step 03153 (82.3%) | loss: 3.559383 | lrm: 0.35 | dt: 47ms | tok/sec: 1,402,273 | mfu: 39.2% | epoch: 1 | remaining: 32s    
step 03154 (82.4%) | loss: 3.550375 | lrm: 0.35 | dt: 47ms | tok/sec: 1,392,470 | mfu: 39.0% | epoch: 1 | remaining: 32s    
step 03155 (82.4%) | loss: 3.551362 | lrm: 0.35 | dt: 47ms | tok/sec: 1,395,701 | mfu: 39.0% | epoch: 1 | remaining: 32s    
step 03156 (82.4%) | loss: 3.548896 | lrm: 0.35 | dt: 47ms | tok/sec: 1,401,887 | mfu: 39.2% | epoch: 1 | remaining: 32s    
step 03157 (82.4%) | loss: 3.537751 | lrm: 0.35 | dt: 47ms | tok/sec: 1,403,154 | mfu: 39.3% | epoch: 1 | remaining: 32s    
step 03158 (82.5%) | loss: 3.537876 | lrm: 0.35 | dt: 47ms | tok/sec: 1,402,724 | mfu: 39.2% | epoch: 1 | remaining: 32s    
step 03159 (82.5%) | loss: 3.541522 | lrm: 0.35 | dt: 47ms | tok/sec: 1,402,137 | mfu: 39.2% | epoch: 1 | remaining: 31s    
step 03160 (82.5%) | loss: 3.545678 | lrm: 0.35 | dt: 47ms | tok/sec: 1,402,459 | mfu: 39.2% | epoch: 1 | remaining: 31s    
step 03161 (82.5%) | loss: 3.540160 | lrm: 0.35 | dt: 47ms | tok/sec: 1,401,615 | mfu: 39.2% | epoch: 1 | remaining: 31s    
step 03162 (82.6%) | loss: 3.545138 | lrm: 0.35 | dt: 47ms | tok/sec: 1,390,906 | mfu: 38.9% | epoch: 1 | remaining: 31s    
step 03163 (82.6%) | loss: 3.541474 | lrm: 0.35 | dt: 47ms | tok/sec: 1,396,105 | mfu: 39.1% | epoch: 1 | remaining: 31s    
step 03164 (82.6%) | loss: 3.541600 | lrm: 0.35 | dt: 47ms | tok/sec: 1,401,651 | mfu: 39.2% | epoch: 1 | remaining: 31s    
step 03165 (82.6%) | loss: 3.536366 | lrm: 0.35 | dt: 47ms | tok/sec: 1,402,788 | mfu: 39.2% | epoch: 1 | remaining: 31s    
step 03166 (82.7%) | loss: 3.532130 | lrm: 0.35 | dt: 47ms | tok/sec: 1,401,365 | mfu: 39.2% | epoch: 1 | remaining: 31s    
step 03167 (82.7%) | loss: 3.526998 | lrm: 0.35 | dt: 47ms | tok/sec: 1,393,981 | mfu: 39.0% | epoch: 1 | remaining: 31s    
step 03168 (82.7%) | loss: 3.532551 | lrm: 0.35 | dt: 47ms | tok/sec: 1,400,530 | mfu: 39.2% | epoch: 1 | remaining: 31s    
step 03169 (82.8%) | loss: 3.537215 | lrm: 0.34 | dt: 47ms | tok/sec: 1,399,403 | mfu: 39.1% | epoch: 1 | remaining: 31s    
step 03170 (82.8%) | loss: 3.539050 | lrm: 0.34 | dt: 47ms | tok/sec: 1,382,532 | mfu: 38.7% | epoch: 1 | remaining: 31s    
step 03171 (82.8%) | loss: 3.545670 | lrm: 0.34 | dt: 49ms | tok/sec: 1,344,093 | mfu: 37.6% | epoch: 1 | remaining: 31s    
step 03172 (82.8%) | loss: 3.532880 | lrm: 0.34 | dt: 48ms | tok/sec: 1,352,306 | mfu: 37.8% | epoch: 1 | remaining: 31s    
step 03173 (82.9%) | loss: 3.528009 | lrm: 0.34 | dt: 48ms | tok/sec: 1,375,441 | mfu: 38.5% | epoch: 1 | remaining: 31s    
step 03174 (82.9%) | loss: 3.524410 | lrm: 0.34 | dt: 47ms | tok/sec: 1,384,349 | mfu: 38.7% | epoch: 1 | remaining: 31s    
step 03175 (82.9%) | loss: 3.525532 | lrm: 0.34 | dt: 47ms | tok/sec: 1,386,724 | mfu: 38.8% | epoch: 1 | remaining: 31s    
step 03176 (82.9%) | loss: 3.527570 | lrm: 0.34 | dt: 47ms | tok/sec: 1,389,619 | mfu: 38.9% | epoch: 1 | remaining: 31s    
step 03177 (83.0%) | loss: 3.532164 | lrm: 0.34 | dt: 48ms | tok/sec: 1,360,620 | mfu: 38.1% | epoch: 1 | remaining: 31s    
step 03178 (83.0%) | loss: 3.528267 | lrm: 0.34 | dt: 48ms | tok/sec: 1,369,084 | mfu: 38.3% | epoch: 1 | remaining: 31s    
step 03179 (83.0%) | loss: 3.533637 | lrm: 0.34 | dt: 48ms | tok/sec: 1,375,214 | mfu: 38.5% | epoch: 1 | remaining: 31s    
step 03180 (83.0%) | loss: 3.531830 | lrm: 0.34 | dt: 47ms | tok/sec: 1,381,914 | mfu: 38.7% | epoch: 1 | remaining: 30s    
step 03181 (83.1%) | loss: 3.534968 | lrm: 0.34 | dt: 47ms | tok/sec: 1,384,642 | mfu: 38.7% | epoch: 1 | remaining: 30s    
step 03182 (83.1%) | loss: 3.536531 | lrm: 0.34 | dt: 47ms | tok/sec: 1,394,441 | mfu: 39.0% | epoch: 1 | remaining: 30s    
step 03183 (83.1%) | loss: 3.546654 | lrm: 0.34 | dt: 47ms | tok/sec: 1,392,139 | mfu: 38.9% | epoch: 1 | remaining: 30s    
step 03184 (83.1%) | loss: 3.544224 | lrm: 0.34 | dt: 47ms | tok/sec: 1,394,781 | mfu: 39.0% | epoch: 1 | remaining: 30s    
step 03185 (83.2%) | loss: 3.549320 | lrm: 0.34 | dt: 47ms | tok/sec: 1,400,537 | mfu: 39.2% | epoch: 1 | remaining: 30s    
step 03186 (83.2%) | loss: 3.540931 | lrm: 0.34 | dt: 47ms | tok/sec: 1,402,717 | mfu: 39.2% | epoch: 1 | remaining: 30s    
step 03187 (83.2%) | loss: 3.539472 | lrm: 0.34 | dt: 47ms | tok/sec: 1,400,273 | mfu: 39.2% | epoch: 1 | remaining: 30s    
step 03188 (83.3%) | loss: 3.538852 | lrm: 0.33 | dt: 47ms | tok/sec: 1,393,564 | mfu: 39.0% | epoch: 1 | remaining: 30s    
step 03189 (83.3%) | loss: 3.538227 | lrm: 0.33 | dt: 47ms | tok/sec: 1,391,448 | mfu: 38.9% | epoch: 1 | remaining: 30s    
step 03190 (83.3%) | loss: 3.534337 | lrm: 0.33 | dt: 47ms | tok/sec: 1,387,578 | mfu: 38.8% | epoch: 1 | remaining: 30s    
step 03191 (83.3%) | loss: 3.547034 | lrm: 0.33 | dt: 47ms | tok/sec: 1,381,323 | mfu: 38.6% | epoch: 1 | remaining: 30s    
step 03192 (83.4%) | loss: 3.543677 | lrm: 0.33 | dt: 48ms | tok/sec: 1,365,276 | mfu: 38.2% | epoch: 1 | remaining: 30s    
step 03193 (83.4%) | loss: 3.539906 | lrm: 0.33 | dt: 48ms | tok/sec: 1,379,396 | mfu: 38.6% | epoch: 1 | remaining: 30s    
step 03194 (83.4%) | loss: 3.539093 | lrm: 0.33 | dt: 48ms | tok/sec: 1,372,749 | mfu: 38.4% | epoch: 1 | remaining: 30s    
step 03195 (83.4%) | loss: 3.531735 | lrm: 0.33 | dt: 47ms | tok/sec: 1,389,851 | mfu: 38.9% | epoch: 1 | remaining: 30s    
step 03196 (83.5%) | loss: 3.528342 | lrm: 0.33 | dt: 48ms | tok/sec: 1,367,007 | mfu: 38.2% | epoch: 1 | remaining: 30s    
step 03197 (83.5%) | loss: 3.527664 | lrm: 0.33 | dt: 48ms | tok/sec: 1,377,226 | mfu: 38.5% | epoch: 1 | remaining: 30s    
step 03198 (83.5%) | loss: 3.511252 | lrm: 0.33 | dt: 47ms | tok/sec: 1,392,230 | mfu: 38.9% | epoch: 1 | remaining: 30s    
step 03199 (83.5%) | loss: 3.509399 | lrm: 0.33 | dt: 47ms | tok/sec: 1,399,717 | mfu: 39.2% | epoch: 1 | remaining: 30s    
step 03200 (83.6%) | loss: 3.507115 | lrm: 0.33 | dt: 47ms | tok/sec: 1,384,824 | mfu: 38.7% | epoch: 1 | remaining: 30s    
step 03201 (83.6%) | loss: 3.511497 | lrm: 0.33 | dt: 47ms | tok/sec: 1,388,398 | mfu: 38.8% | epoch: 1 | remaining: 29s    
step 03202 (83.6%) | loss: 3.523270 | lrm: 0.33 | dt: 47ms | tok/sec: 1,391,167 | mfu: 38.9% | epoch: 1 | remaining: 29s    
step 03203 (83.6%) | loss: 3.523087 | lrm: 0.33 | dt: 47ms | tok/sec: 1,386,885 | mfu: 38.8% | epoch: 1 | remaining: 29s    
step 03204 (83.7%) | loss: 3.522333 | lrm: 0.33 | dt: 47ms | tok/sec: 1,380,955 | mfu: 38.6% | epoch: 1 | remaining: 29s    
step 03205 (83.7%) | loss: 3.511657 | lrm: 0.33 | dt: 48ms | tok/sec: 1,376,371 | mfu: 38.5% | epoch: 1 | remaining: 29s    
step 03206 (83.7%) | loss: 3.519141 | lrm: 0.33 | dt: 47ms | tok/sec: 1,385,242 | mfu: 38.8% | epoch: 1 | remaining: 29s    
step 03207 (83.8%) | loss: 3.522123 | lrm: 0.32 | dt: 47ms | tok/sec: 1,402,266 | mfu: 39.2% | epoch: 1 | remaining: 29s    
step 03208 (83.8%) | loss: 3.526863 | lrm: 0.32 | dt: 47ms | tok/sec: 1,402,209 | mfu: 39.2% | epoch: 1 | remaining: 29s    
step 03209 (83.8%) | loss: 3.521300 | lrm: 0.32 | dt: 47ms | tok/sec: 1,402,495 | mfu: 39.2% | epoch: 1 | remaining: 29s    
step 03210 (83.8%) | loss: 3.523705 | lrm: 0.32 | dt: 47ms | tok/sec: 1,391,047 | mfu: 38.9% | epoch: 1 | remaining: 29s    
step 03211 (83.9%) | loss: 3.529011 | lrm: 0.32 | dt: 48ms | tok/sec: 1,378,359 | mfu: 38.6% | epoch: 1 | remaining: 29s    
step 03212 (83.9%) | loss: 3.521452 | lrm: 0.32 | dt: 48ms | tok/sec: 1,377,868 | mfu: 38.5% | epoch: 1 | remaining: 29s    
step 03213 (83.9%) | loss: 3.515984 | lrm: 0.32 | dt: 48ms | tok/sec: 1,377,530 | mfu: 38.5% | epoch: 1 | remaining: 29s    
step 03214 (83.9%) | loss: 3.515373 | lrm: 0.32 | dt: 47ms | tok/sec: 1,388,005 | mfu: 38.8% | epoch: 1 | remaining: 29s    
step 03215 (84.0%) | loss: 3.508472 | lrm: 0.32 | dt: 47ms | tok/sec: 1,392,322 | mfu: 39.0% | epoch: 1 | remaining: 29s    
step 03216 (84.0%) | loss: 3.504681 | lrm: 0.32 | dt: 48ms | tok/sec: 1,354,939 | mfu: 37.9% | epoch: 1 | remaining: 29s    
step 03217 (84.0%) | loss: 3.501195 | lrm: 0.32 | dt: 48ms | tok/sec: 1,374,190 | mfu: 38.4% | epoch: 1 | remaining: 29s    
step 03218 (84.0%) | loss: 3.507132 | lrm: 0.32 | dt: 47ms | tok/sec: 1,387,718 | mfu: 38.8% | epoch: 1 | remaining: 29s    
step 03219 (84.1%) | loss: 3.507862 | lrm: 0.32 | dt: 47ms | tok/sec: 1,395,121 | mfu: 39.0% | epoch: 1 | remaining: 29s    
step 03220 (84.1%) | loss: 3.508222 | lrm: 0.32 | dt: 47ms | tok/sec: 1,385,431 | mfu: 38.8% | epoch: 1 | remaining: 29s    
step 03221 (84.1%) | loss: 3.517713 | lrm: 0.32 | dt: 47ms | tok/sec: 1,379,978 | mfu: 38.6% | epoch: 1 | remaining: 29s    
step 03222 (84.1%) | loss: 3.513718 | lrm: 0.32 | dt: 47ms | tok/sec: 1,390,097 | mfu: 38.9% | epoch: 1 | remaining: 28s    
step 03223 (84.2%) | loss: 3.510274 | lrm: 0.32 | dt: 48ms | tok/sec: 1,373,791 | mfu: 38.4% | epoch: 1 | remaining: 28s    
step 03224 (84.2%) | loss: 3.521613 | lrm: 0.32 | dt: 47ms | tok/sec: 1,389,914 | mfu: 38.9% | epoch: 1 | remaining: 28s    
step 03225 (84.2%) | loss: 3.516878 | lrm: 0.32 | dt: 47ms | tok/sec: 1,400,494 | mfu: 39.2% | epoch: 1 | remaining: 28s    
step 03226 (84.3%) | loss: 3.509012 | lrm: 0.31 | dt: 47ms | tok/sec: 1,397,333 | mfu: 39.1% | epoch: 1 | remaining: 28s    
step 03227 (84.3%) | loss: 3.507360 | lrm: 0.31 | dt: 47ms | tok/sec: 1,388,629 | mfu: 38.8% | epoch: 1 | remaining: 28s    
step 03228 (84.3%) | loss: 3.513057 | lrm: 0.31 | dt: 47ms | tok/sec: 1,391,526 | mfu: 38.9% | epoch: 1 | remaining: 28s    
step 03229 (84.3%) | loss: 3.500620 | lrm: 0.31 | dt: 47ms | tok/sec: 1,389,303 | mfu: 38.9% | epoch: 1 | remaining: 28s    
step 03230 (84.4%) | loss: 3.500303 | lrm: 0.31 | dt: 47ms | tok/sec: 1,396,496 | mfu: 39.1% | epoch: 1 | remaining: 28s    
step 03231 (84.4%) | loss: 3.505858 | lrm: 0.31 | dt: 47ms | tok/sec: 1,398,883 | mfu: 39.1% | epoch: 1 | remaining: 28s    
step 03232 (84.4%) | loss: 3.501174 | lrm: 0.31 | dt: 47ms | tok/sec: 1,402,366 | mfu: 39.2% | epoch: 1 | remaining: 28s    
step 03233 (84.4%) | loss: 3.498436 | lrm: 0.31 | dt: 47ms | tok/sec: 1,400,580 | mfu: 39.2% | epoch: 1 | remaining: 28s    
step 03234 (84.5%) | loss: 3.509922 | lrm: 0.31 | dt: 47ms | tok/sec: 1,392,781 | mfu: 39.0% | epoch: 1 | remaining: 28s    
step 03235 (84.5%) | loss: 3.516038 | lrm: 0.31 | dt: 48ms | tok/sec: 1,378,532 | mfu: 38.6% | epoch: 1 | remaining: 28s    
step 03236 (84.5%) | loss: 3.522949 | lrm: 0.31 | dt: 48ms | tok/sec: 1,373,922 | mfu: 38.4% | epoch: 1 | remaining: 28s    
step 03237 (84.5%) | loss: 3.518962 | lrm: 0.31 | dt: 47ms | tok/sec: 1,383,040 | mfu: 38.7% | epoch: 1 | remaining: 28s    
step 03238 (84.6%) | loss: 3.510949 | lrm: 0.31 | dt: 48ms | tok/sec: 1,368,579 | mfu: 38.3% | epoch: 1 | remaining: 28s    
step 03239 (84.6%) | loss: 3.511244 | lrm: 0.31 | dt: 47ms | tok/sec: 1,386,766 | mfu: 38.8% | epoch: 1 | remaining: 28s    
step 03240 (84.6%) | loss: 3.508044 | lrm: 0.31 | dt: 48ms | tok/sec: 1,371,283 | mfu: 38.4% | epoch: 1 | remaining: 28s    
step 03241 (84.6%) | loss: 3.520590 | lrm: 0.31 | dt: 47ms | tok/sec: 1,387,879 | mfu: 38.8% | epoch: 1 | remaining: 28s    
step 03242 (84.7%) | loss: 3.528936 | lrm: 0.31 | dt: 47ms | tok/sec: 1,400,344 | mfu: 39.2% | epoch: 1 | remaining: 28s    
step 03243 (84.7%) | loss: 3.518506 | lrm: 0.31 | dt: 47ms | tok/sec: 1,400,145 | mfu: 39.2% | epoch: 1 | remaining: 27s    
step 03244 (84.7%) | loss: 3.520946 | lrm: 0.31 | dt: 47ms | tok/sec: 1,383,973 | mfu: 38.7% | epoch: 1 | remaining: 27s    
step 03245 (84.8%) | loss: 3.518400 | lrm: 0.30 | dt: 48ms | tok/sec: 1,358,407 | mfu: 38.0% | epoch: 1 | remaining: 27s    
step 03246 (84.8%) | loss: 3.523585 | lrm: 0.30 | dt: 48ms | tok/sec: 1,378,967 | mfu: 38.6% | epoch: 1 | remaining: 27s    
step 03247 (84.8%) | loss: 3.513851 | lrm: 0.30 | dt: 47ms | tok/sec: 1,393,586 | mfu: 39.0% | epoch: 1 | remaining: 27s    
step 03248 (84.8%) | loss: 3.502843 | lrm: 0.30 | dt: 47ms | tok/sec: 1,402,123 | mfu: 39.2% | epoch: 1 | remaining: 27s    
step 03249 (84.9%) | loss: 3.505902 | lrm: 0.30 | dt: 47ms | tok/sec: 1,401,766 | mfu: 39.2% | epoch: 1 | remaining: 27s    
step 03250 (84.9%) | loss: 3.505000 | lrm: 0.30 | dt: 47ms | tok/sec: 1,400,230 | mfu: 39.2% | epoch: 1 | remaining: 27s    
step 03251 (84.9%) | loss: 3.501028 | lrm: 0.30 | dt: 47ms | tok/sec: 1,402,910 | mfu: 39.2% | epoch: 1 | remaining: 27s    
step 03252 (84.9%) | loss: 3.498809 | lrm: 0.30 | dt: 47ms | tok/sec: 1,402,352 | mfu: 39.2% | epoch: 1 | remaining: 27s    
step 03253 (85.0%) | loss: 3.501049 | lrm: 0.30 | dt: 47ms | tok/sec: 1,402,774 | mfu: 39.2% | epoch: 1 | remaining: 27s    
step 03254 (85.0%) | loss: 3.512291 | lrm: 0.30 | dt: 47ms | tok/sec: 1,393,430 | mfu: 39.0% | epoch: 1 | remaining: 27s    
step 03255 (85.0%) | loss: 3.514350 | lrm: 0.30 | dt: 48ms | tok/sec: 1,369,268 | mfu: 38.3% | epoch: 1 | remaining: 27s    
step 03256 (85.0%) | loss: 3.516112 | lrm: 0.30 | dt: 48ms | tok/sec: 1,379,659 | mfu: 38.6% | epoch: 1 | remaining: 27s    
step 03257 (85.1%) | loss: 3.523422 | lrm: 0.30 | dt: 47ms | tok/sec: 1,397,049 | mfu: 39.1% | epoch: 1 | remaining: 27s    
step 03258 (85.1%) | loss: 3.523227 | lrm: 0.30 | dt: 47ms | tok/sec: 1,404,035 | mfu: 39.3% | epoch: 1 | remaining: 27s    
step 03259 (85.1%) | loss: 3.514337 | lrm: 0.30 | dt: 47ms | tok/sec: 1,402,817 | mfu: 39.2% | epoch: 1 | remaining: 27s    
step 03260 (85.1%) | loss: 3.526975 | lrm: 0.30 | dt: 47ms | tok/sec: 1,381,351 | mfu: 38.6% | epoch: 1 | remaining: 27s    
step 03261 (85.2%) | loss: 3.522674 | lrm: 0.30 | dt: 47ms | tok/sec: 1,382,414 | mfu: 38.7% | epoch: 1 | remaining: 27s    
step 03262 (85.2%) | loss: 3.517512 | lrm: 0.30 | dt: 48ms | tok/sec: 1,376,929 | mfu: 38.5% | epoch: 1 | remaining: 27s    
step 03263 (85.2%) | loss: 3.518462 | lrm: 0.30 | dt: 47ms | tok/sec: 1,382,692 | mfu: 38.7% | epoch: 1 | remaining: 27s    
step 03264 (85.2%) | loss: 3.525261 | lrm: 0.30 | dt: 47ms | tok/sec: 1,390,301 | mfu: 38.9% | epoch: 1 | remaining: 27s    
step 03265 (85.3%) | loss: 3.514049 | lrm: 0.29 | dt: 47ms | tok/sec: 1,389,226 | mfu: 38.9% | epoch: 1 | remaining: 26s    
step 03266 (85.3%) | loss: 3.517179 | lrm: 0.29 | dt: 47ms | tok/sec: 1,396,865 | mfu: 39.1% | epoch: 1 | remaining: 26s    
step 03267 (85.3%) | loss: 3.521531 | lrm: 0.29 | dt: 47ms | tok/sec: 1,389,184 | mfu: 38.9% | epoch: 1 | remaining: 26s    
step 03268 (85.4%) | loss: 3.523463 | lrm: 0.29 | dt: 47ms | tok/sec: 1,381,941 | mfu: 38.7% | epoch: 1 | remaining: 26s    
step 03269 (85.4%) | loss: 3.513770 | lrm: 0.29 | dt: 47ms | tok/sec: 1,386,829 | mfu: 38.8% | epoch: 1 | remaining: 26s    
step 03270 (85.4%) | loss: 3.506368 | lrm: 0.29 | dt: 47ms | tok/sec: 1,389,500 | mfu: 38.9% | epoch: 1 | remaining: 26s    
step 03271 (85.4%) | loss: 3.495236 | lrm: 0.29 | dt: 47ms | tok/sec: 1,398,449 | mfu: 39.1% | epoch: 1 | remaining: 26s    
step 03272 (85.5%) | loss: 3.492082 | lrm: 0.29 | dt: 47ms | tok/sec: 1,399,453 | mfu: 39.2% | epoch: 1 | remaining: 26s    
step 03273 (85.5%) | loss: 3.497917 | lrm: 0.29 | dt: 47ms | tok/sec: 1,393,282 | mfu: 39.0% | epoch: 1 | remaining: 26s    
