experiment_start=2026-07-10T15:59:59Z description=sixteenth global batch for update frequency
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_embd': 512, 'mlp_hidden_multiplier': 4, 'rotary_seq_len_multiplier': 10, 'rotary_base': 10000.0, 'softcap': 15.0, 'ignore_index': -1, 'init_wte_mean': 0.0, 'init_wte_std': 1.0, 'init_lm_head_mean': 0.0, 'init_lm_head_std': 0.001, 'init_matrix_scale': 1.7320508075688772}
Parameter counts:
  wte                     : 4,194,304
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  total                   : 33,554,432
Estimated FLOPs per token: 2.768241e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 180s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011232 | lrm: 1.00 | dt: 12746ms | tok/sec: 2,570 | mfu: 0.1% | epoch: 1 | remaining: 180s    
step 05914 (84.1%) | loss: 3.607460 | lrm: 0.32 | dt: 25ms | tok/sec: 1,297,352 | mfu: 36.3% | epoch: 1 | remaining: 29s    
step 05915 (84.1%) | loss: 3.614690 | lrm: 0.32 | dt: 29ms | tok/sec: 1,121,849 | mfu: 31.4% | epoch: 1 | remaining: 29s    
step 05916 (84.1%) | loss: 3.614910 | lrm: 0.32 | dt: 25ms | tok/sec: 1,291,076 | mfu: 36.1% | epoch: 1 | remaining: 29s    
step 05917 (84.2%) | loss: 3.607023 | lrm: 0.32 | dt: 25ms | tok/sec: 1,292,557 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05918 (84.2%) | loss: 3.608078 | lrm: 0.32 | dt: 25ms | tok/sec: 1,291,998 | mfu: 36.1% | epoch: 1 | remaining: 28s    
step 05919 (84.2%) | loss: 3.610214 | lrm: 0.32 | dt: 25ms | tok/sec: 1,295,616 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05920 (84.2%) | loss: 3.617925 | lrm: 0.32 | dt: 25ms | tok/sec: 1,293,884 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05921 (84.2%) | loss: 3.618381 | lrm: 0.32 | dt: 25ms | tok/sec: 1,294,444 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05922 (84.2%) | loss: 3.619011 | lrm: 0.32 | dt: 25ms | tok/sec: 1,295,738 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05923 (84.2%) | loss: 3.603723 | lrm: 0.32 | dt: 25ms | tok/sec: 1,295,811 | mfu: 36.3% | epoch: 1 | remaining: 28s    
step 05924 (84.3%) | loss: 3.605541 | lrm: 0.31 | dt: 25ms | tok/sec: 1,295,689 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05925 (84.3%) | loss: 3.614878 | lrm: 0.31 | dt: 30ms | tok/sec: 1,108,691 | mfu: 31.0% | epoch: 1 | remaining: 28s    
step 05926 (84.3%) | loss: 3.599547 | lrm: 0.31 | dt: 25ms | tok/sec: 1,295,274 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05927 (84.3%) | loss: 3.605868 | lrm: 0.31 | dt: 27ms | tok/sec: 1,232,404 | mfu: 34.5% | epoch: 1 | remaining: 28s    
step 05928 (84.3%) | loss: 3.606441 | lrm: 0.31 | dt: 25ms | tok/sec: 1,294,554 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05929 (84.3%) | loss: 3.601959 | lrm: 0.31 | dt: 25ms | tok/sec: 1,292,241 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05930 (84.3%) | loss: 3.604926 | lrm: 0.31 | dt: 25ms | tok/sec: 1,294,822 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05931 (84.4%) | loss: 3.601132 | lrm: 0.31 | dt: 25ms | tok/sec: 1,294,298 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05932 (84.4%) | loss: 3.597006 | lrm: 0.31 | dt: 25ms | tok/sec: 1,291,962 | mfu: 36.1% | epoch: 1 | remaining: 28s    
step 05933 (84.4%) | loss: 3.591020 | lrm: 0.31 | dt: 25ms | tok/sec: 1,294,127 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05934 (84.4%) | loss: 3.590381 | lrm: 0.31 | dt: 31ms | tok/sec: 1,072,250 | mfu: 30.0% | epoch: 1 | remaining: 28s    
step 05935 (84.4%) | loss: 3.599543 | lrm: 0.31 | dt: 25ms | tok/sec: 1,291,027 | mfu: 36.1% | epoch: 1 | remaining: 28s    
step 05936 (84.4%) | loss: 3.594511 | lrm: 0.31 | dt: 25ms | tok/sec: 1,292,691 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05937 (84.4%) | loss: 3.593235 | lrm: 0.31 | dt: 25ms | tok/sec: 1,295,872 | mfu: 36.3% | epoch: 1 | remaining: 28s    
step 05938 (84.5%) | loss: 3.586385 | lrm: 0.31 | dt: 25ms | tok/sec: 1,296,165 | mfu: 36.3% | epoch: 1 | remaining: 28s    
step 05939 (84.5%) | loss: 3.596321 | lrm: 0.31 | dt: 25ms | tok/sec: 1,294,078 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05940 (84.5%) | loss: 3.599268 | lrm: 0.31 | dt: 25ms | tok/sec: 1,294,444 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05941 (84.5%) | loss: 3.605441 | lrm: 0.31 | dt: 25ms | tok/sec: 1,293,250 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05942 (84.5%) | loss: 3.606835 | lrm: 0.31 | dt: 25ms | tok/sec: 1,294,359 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05943 (84.5%) | loss: 3.593080 | lrm: 0.31 | dt: 25ms | tok/sec: 1,291,877 | mfu: 36.1% | epoch: 1 | remaining: 28s    
step 05944 (84.5%) | loss: 3.622519 | lrm: 0.31 | dt: 25ms | tok/sec: 1,289,102 | mfu: 36.1% | epoch: 1 | remaining: 28s    
step 05945 (84.6%) | loss: 3.620663 | lrm: 0.31 | dt: 25ms | tok/sec: 1,287,255 | mfu: 36.0% | epoch: 1 | remaining: 28s    
step 05946 (84.6%) | loss: 3.613467 | lrm: 0.31 | dt: 25ms | tok/sec: 1,288,957 | mfu: 36.1% | epoch: 1 | remaining: 28s    
step 05947 (84.6%) | loss: 3.601102 | lrm: 0.31 | dt: 25ms | tok/sec: 1,295,555 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05948 (84.6%) | loss: 3.617381 | lrm: 0.31 | dt: 25ms | tok/sec: 1,293,056 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05949 (84.6%) | loss: 3.595171 | lrm: 0.31 | dt: 25ms | tok/sec: 1,294,261 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05950 (84.6%) | loss: 3.584434 | lrm: 0.31 | dt: 25ms | tok/sec: 1,295,555 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05951 (84.6%) | loss: 3.600597 | lrm: 0.31 | dt: 25ms | tok/sec: 1,297,707 | mfu: 36.3% | epoch: 1 | remaining: 28s    
step 05952 (84.7%) | loss: 3.607008 | lrm: 0.31 | dt: 25ms | tok/sec: 1,293,847 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05953 (84.7%) | loss: 3.608412 | lrm: 0.31 | dt: 28ms | tok/sec: 1,177,015 | mfu: 32.9% | epoch: 1 | remaining: 28s    
step 05954 (84.7%) | loss: 3.604483 | lrm: 0.31 | dt: 25ms | tok/sec: 1,294,712 | mfu: 36.2% | epoch: 1 | remaining: 28s    
step 05955 (84.7%) | loss: 3.611576 | lrm: 0.31 | dt: 25ms | tok/sec: 1,290,894 | mfu: 36.1% | epoch: 1 | remaining: 28s    
step 05956 (84.7%) | loss: 3.617081 | lrm: 0.31 | dt: 25ms | tok/sec: 1,294,688 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05957 (84.7%) | loss: 3.611071 | lrm: 0.31 | dt: 25ms | tok/sec: 1,293,104 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05958 (84.7%) | loss: 3.607826 | lrm: 0.31 | dt: 25ms | tok/sec: 1,293,165 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05959 (84.8%) | loss: 3.593717 | lrm: 0.30 | dt: 25ms | tok/sec: 1,295,481 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05960 (84.8%) | loss: 3.608990 | lrm: 0.30 | dt: 25ms | tok/sec: 1,294,408 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05961 (84.8%) | loss: 3.590227 | lrm: 0.30 | dt: 25ms | tok/sec: 1,294,908 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05962 (84.8%) | loss: 3.596181 | lrm: 0.30 | dt: 25ms | tok/sec: 1,290,118 | mfu: 36.1% | epoch: 1 | remaining: 27s    
step 05963 (84.8%) | loss: 3.617399 | lrm: 0.30 | dt: 26ms | tok/sec: 1,273,892 | mfu: 35.6% | epoch: 1 | remaining: 27s    
step 05964 (84.8%) | loss: 3.617413 | lrm: 0.30 | dt: 25ms | tok/sec: 1,292,679 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05965 (84.8%) | loss: 3.625855 | lrm: 0.30 | dt: 25ms | tok/sec: 1,291,464 | mfu: 36.1% | epoch: 1 | remaining: 27s    
step 05966 (84.9%) | loss: 3.621319 | lrm: 0.30 | dt: 25ms | tok/sec: 1,296,031 | mfu: 36.3% | epoch: 1 | remaining: 27s    
step 05967 (84.9%) | loss: 3.618805 | lrm: 0.30 | dt: 25ms | tok/sec: 1,292,180 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05968 (84.9%) | loss: 3.598723 | lrm: 0.30 | dt: 25ms | tok/sec: 1,291,755 | mfu: 36.1% | epoch: 1 | remaining: 27s    
step 05969 (84.9%) | loss: 3.604791 | lrm: 0.30 | dt: 25ms | tok/sec: 1,292,861 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05970 (84.9%) | loss: 3.603625 | lrm: 0.30 | dt: 25ms | tok/sec: 1,293,810 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05971 (84.9%) | loss: 3.589526 | lrm: 0.30 | dt: 25ms | tok/sec: 1,294,225 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05972 (84.9%) | loss: 3.595834 | lrm: 0.30 | dt: 28ms | tok/sec: 1,170,609 | mfu: 32.7% | epoch: 1 | remaining: 27s    
step 05973 (85.0%) | loss: 3.594312 | lrm: 0.30 | dt: 25ms | tok/sec: 1,292,703 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05974 (85.0%) | loss: 3.591557 | lrm: 0.30 | dt: 25ms | tok/sec: 1,292,861 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05975 (85.0%) | loss: 3.597296 | lrm: 0.30 | dt: 25ms | tok/sec: 1,293,372 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05976 (85.0%) | loss: 3.610605 | lrm: 0.30 | dt: 25ms | tok/sec: 1,294,334 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05977 (85.0%) | loss: 3.605014 | lrm: 0.30 | dt: 25ms | tok/sec: 1,292,302 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05978 (85.0%) | loss: 3.602608 | lrm: 0.30 | dt: 25ms | tok/sec: 1,298,333 | mfu: 36.3% | epoch: 1 | remaining: 27s    
step 05979 (85.0%) | loss: 3.605256 | lrm: 0.30 | dt: 25ms | tok/sec: 1,293,774 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05980 (85.1%) | loss: 3.617167 | lrm: 0.30 | dt: 25ms | tok/sec: 1,293,628 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05981 (85.1%) | loss: 3.616979 | lrm: 0.30 | dt: 25ms | tok/sec: 1,292,740 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05982 (85.1%) | loss: 3.602898 | lrm: 0.30 | dt: 25ms | tok/sec: 1,293,445 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05983 (85.1%) | loss: 3.596531 | lrm: 0.30 | dt: 25ms | tok/sec: 1,293,908 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05984 (85.1%) | loss: 3.605621 | lrm: 0.30 | dt: 25ms | tok/sec: 1,294,273 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05985 (85.1%) | loss: 3.617439 | lrm: 0.30 | dt: 25ms | tok/sec: 1,294,969 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05986 (85.1%) | loss: 3.615106 | lrm: 0.30 | dt: 25ms | tok/sec: 1,294,164 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05987 (85.2%) | loss: 3.628400 | lrm: 0.30 | dt: 25ms | tok/sec: 1,295,200 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05988 (85.2%) | loss: 3.623986 | lrm: 0.30 | dt: 25ms | tok/sec: 1,292,667 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05989 (85.2%) | loss: 3.622298 | lrm: 0.30 | dt: 25ms | tok/sec: 1,291,464 | mfu: 36.1% | epoch: 1 | remaining: 27s    
step 05990 (85.2%) | loss: 3.610450 | lrm: 0.30 | dt: 25ms | tok/sec: 1,290,458 | mfu: 36.1% | epoch: 1 | remaining: 27s    
step 05991 (85.2%) | loss: 3.620710 | lrm: 0.30 | dt: 30ms | tok/sec: 1,105,650 | mfu: 30.9% | epoch: 1 | remaining: 27s    
step 05992 (85.2%) | loss: 3.612873 | lrm: 0.30 | dt: 25ms | tok/sec: 1,291,306 | mfu: 36.1% | epoch: 1 | remaining: 27s    
step 05993 (85.2%) | loss: 3.609238 | lrm: 0.30 | dt: 25ms | tok/sec: 1,292,241 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05994 (85.3%) | loss: 3.607871 | lrm: 0.29 | dt: 25ms | tok/sec: 1,293,092 | mfu: 36.2% | epoch: 1 | remaining: 27s    
step 05995 (85.3%) | loss: 3.594797 | lrm: 0.29 | dt: 25ms | tok/sec: 1,290,967 | mfu: 36.1% | epoch: 1 | remaining: 26s    
step 05996 (85.3%) | loss: 3.588450 | lrm: 0.29 | dt: 25ms | tok/sec: 1,294,152 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 05997 (85.3%) | loss: 3.595578 | lrm: 0.29 | dt: 25ms | tok/sec: 1,296,593 | mfu: 36.3% | epoch: 1 | remaining: 26s    
step 05998 (85.3%) | loss: 3.588374 | lrm: 0.29 | dt: 25ms | tok/sec: 1,293,433 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 05999 (85.3%) | loss: 3.589102 | lrm: 0.29 | dt: 25ms | tok/sec: 1,295,848 | mfu: 36.3% | epoch: 1 | remaining: 26s    
step 06000 (85.3%) | loss: 3.575140 | lrm: 0.29 | dt: 25ms | tok/sec: 1,293,287 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 06001 (85.4%) | loss: 3.581789 | lrm: 0.29 | dt: 25ms | tok/sec: 1,294,798 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 06002 (85.4%) | loss: 3.578174 | lrm: 0.29 | dt: 25ms | tok/sec: 1,294,798 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 06003 (85.4%) | loss: 3.584581 | lrm: 0.29 | dt: 25ms | tok/sec: 1,292,922 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 06004 (85.4%) | loss: 3.580132 | lrm: 0.29 | dt: 25ms | tok/sec: 1,295,555 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 06005 (85.4%) | loss: 3.578591 | lrm: 0.29 | dt: 25ms | tok/sec: 1,295,713 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 06006 (85.4%) | loss: 3.584073 | lrm: 0.29 | dt: 25ms | tok/sec: 1,297,499 | mfu: 36.3% | epoch: 1 | remaining: 26s    
step 06007 (85.4%) | loss: 3.579885 | lrm: 0.29 | dt: 25ms | tok/sec: 1,295,823 | mfu: 36.3% | epoch: 1 | remaining: 26s    
step 06008 (85.5%) | loss: 3.580235 | lrm: 0.29 | dt: 25ms | tok/sec: 1,293,056 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 06009 (85.5%) | loss: 3.571812 | lrm: 0.29 | dt: 25ms | tok/sec: 1,290,579 | mfu: 36.1% | epoch: 1 | remaining: 26s    
step 06010 (85.5%) | loss: 3.577783 | lrm: 0.29 | dt: 25ms | tok/sec: 1,290,615 | mfu: 36.1% | epoch: 1 | remaining: 26s    
step 06011 (85.5%) | loss: 3.593312 | lrm: 0.29 | dt: 25ms | tok/sec: 1,294,005 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 06012 (85.5%) | loss: 3.600235 | lrm: 0.29 | dt: 25ms | tok/sec: 1,291,877 | mfu: 36.1% | epoch: 1 | remaining: 26s    
step 06013 (85.5%) | loss: 3.599834 | lrm: 0.29 | dt: 25ms | tok/sec: 1,294,871 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 06014 (85.5%) | loss: 3.583733 | lrm: 0.29 | dt: 25ms | tok/sec: 1,291,731 | mfu: 36.1% | epoch: 1 | remaining: 26s    
step 06015 (85.6%) | loss: 3.587718 | lrm: 0.29 | dt: 25ms | tok/sec: 1,293,506 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 06016 (85.6%) | loss: 3.582714 | lrm: 0.29 | dt: 25ms | tok/sec: 1,296,007 | mfu: 36.3% | epoch: 1 | remaining: 26s    
step 06017 (85.6%) | loss: 3.581321 | lrm: 0.29 | dt: 25ms | tok/sec: 1,294,103 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 06018 (85.6%) | loss: 3.590018 | lrm: 0.29 | dt: 25ms | tok/sec: 1,295,420 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 06019 (85.6%) | loss: 3.585199 | lrm: 0.29 | dt: 25ms | tok/sec: 1,295,127 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 06020 (85.6%) | loss: 3.581955 | lrm: 0.29 | dt: 25ms | tok/sec: 1,293,762 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 06021 (85.6%) | loss: 3.584388 | lrm: 0.29 | dt: 25ms | tok/sec: 1,292,898 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 06022 (85.6%) | loss: 3.583194 | lrm: 0.29 | dt: 25ms | tok/sec: 1,295,872 | mfu: 36.3% | epoch: 1 | remaining: 26s    
step 06023 (85.7%) | loss: 3.573370 | lrm: 0.29 | dt: 25ms | tok/sec: 1,291,403 | mfu: 36.1% | epoch: 1 | remaining: 26s    
step 06024 (85.7%) | loss: 3.583638 | lrm: 0.29 | dt: 25ms | tok/sec: 1,292,691 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 06025 (85.7%) | loss: 3.579184 | lrm: 0.29 | dt: 25ms | tok/sec: 1,297,303 | mfu: 36.3% | epoch: 1 | remaining: 26s    
step 06026 (85.7%) | loss: 3.602776 | lrm: 0.29 | dt: 25ms | tok/sec: 1,296,398 | mfu: 36.3% | epoch: 1 | remaining: 26s    
step 06027 (85.7%) | loss: 3.598410 | lrm: 0.29 | dt: 25ms | tok/sec: 1,296,251 | mfu: 36.3% | epoch: 1 | remaining: 26s    
step 06028 (85.7%) | loss: 3.589245 | lrm: 0.29 | dt: 26ms | tok/sec: 1,239,193 | mfu: 34.7% | epoch: 1 | remaining: 26s    
step 06029 (85.7%) | loss: 3.580467 | lrm: 0.29 | dt: 25ms | tok/sec: 1,293,068 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 06030 (85.8%) | loss: 3.574653 | lrm: 0.28 | dt: 25ms | tok/sec: 1,290,264 | mfu: 36.1% | epoch: 1 | remaining: 26s    
step 06031 (85.8%) | loss: 3.589702 | lrm: 0.28 | dt: 25ms | tok/sec: 1,293,019 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 06032 (85.8%) | loss: 3.587575 | lrm: 0.28 | dt: 25ms | tok/sec: 1,294,005 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 06033 (85.8%) | loss: 3.589725 | lrm: 0.28 | dt: 25ms | tok/sec: 1,293,579 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 06034 (85.8%) | loss: 3.604076 | lrm: 0.28 | dt: 25ms | tok/sec: 1,294,639 | mfu: 36.2% | epoch: 1 | remaining: 26s    
step 06035 (85.8%) | loss: 3.604299 | lrm: 0.28 | dt: 27ms | tok/sec: 1,215,908 | mfu: 34.0% | epoch: 1 | remaining: 25s    
step 06036 (85.8%) | loss: 3.601719 | lrm: 0.28 | dt: 25ms | tok/sec: 1,294,627 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 06037 (85.9%) | loss: 3.597209 | lrm: 0.28 | dt: 25ms | tok/sec: 1,294,188 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 06038 (85.9%) | loss: 3.603791 | lrm: 0.28 | dt: 25ms | tok/sec: 1,296,275 | mfu: 36.3% | epoch: 1 | remaining: 25s    
step 06039 (85.9%) | loss: 3.597969 | lrm: 0.28 | dt: 25ms | tok/sec: 1,295,310 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 06040 (85.9%) | loss: 3.591089 | lrm: 0.28 | dt: 25ms | tok/sec: 1,290,470 | mfu: 36.1% | epoch: 1 | remaining: 25s    
step 06041 (85.9%) | loss: 3.601919 | lrm: 0.28 | dt: 25ms | tok/sec: 1,291,039 | mfu: 36.1% | epoch: 1 | remaining: 25s    
step 06042 (85.9%) | loss: 3.596562 | lrm: 0.28 | dt: 26ms | tok/sec: 1,277,836 | mfu: 35.7% | epoch: 1 | remaining: 25s    
step 06043 (85.9%) | loss: 3.611510 | lrm: 0.28 | dt: 25ms | tok/sec: 1,294,030 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 06044 (86.0%) | loss: 3.599173 | lrm: 0.28 | dt: 25ms | tok/sec: 1,293,591 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 06045 (86.0%) | loss: 3.600636 | lrm: 0.28 | dt: 25ms | tok/sec: 1,294,273 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 06046 (86.0%) | loss: 3.588753 | lrm: 0.28 | dt: 25ms | tok/sec: 1,295,958 | mfu: 36.3% | epoch: 1 | remaining: 25s    
step 06047 (86.0%) | loss: 3.588596 | lrm: 0.28 | dt: 33ms | tok/sec: 978,484 | mfu: 27.4% | epoch: 1 | remaining: 25s    
step 06048 (86.0%) | loss: 3.604187 | lrm: 0.28 | dt: 25ms | tok/sec: 1,290,046 | mfu: 36.1% | epoch: 1 | remaining: 25s    
step 06049 (86.0%) | loss: 3.603270 | lrm: 0.28 | dt: 25ms | tok/sec: 1,290,324 | mfu: 36.1% | epoch: 1 | remaining: 25s    
step 06050 (86.0%) | loss: 3.611508 | lrm: 0.28 | dt: 25ms | tok/sec: 1,291,076 | mfu: 36.1% | epoch: 1 | remaining: 25s    
step 06051 (86.1%) | loss: 3.594227 | lrm: 0.28 | dt: 25ms | tok/sec: 1,293,384 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 06052 (86.1%) | loss: 3.603933 | lrm: 0.28 | dt: 25ms | tok/sec: 1,291,998 | mfu: 36.1% | epoch: 1 | remaining: 25s    
step 06053 (86.1%) | loss: 3.604053 | lrm: 0.28 | dt: 25ms | tok/sec: 1,292,399 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 06054 (86.1%) | loss: 3.597111 | lrm: 0.28 | dt: 25ms | tok/sec: 1,292,120 | mfu: 36.1% | epoch: 1 | remaining: 25s    
step 06055 (86.1%) | loss: 3.603300 | lrm: 0.28 | dt: 25ms | tok/sec: 1,295,017 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 06056 (86.1%) | loss: 3.604763 | lrm: 0.28 | dt: 25ms | tok/sec: 1,296,361 | mfu: 36.3% | epoch: 1 | remaining: 25s    
step 06057 (86.1%) | loss: 3.608246 | lrm: 0.28 | dt: 25ms | tok/sec: 1,295,371 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 06058 (86.2%) | loss: 3.602218 | lrm: 0.28 | dt: 25ms | tok/sec: 1,296,899 | mfu: 36.3% | epoch: 1 | remaining: 25s    
step 06059 (86.2%) | loss: 3.599138 | lrm: 0.28 | dt: 25ms | tok/sec: 1,293,031 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 06060 (86.2%) | loss: 3.606999 | lrm: 0.28 | dt: 25ms | tok/sec: 1,293,007 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 06061 (86.2%) | loss: 3.599585 | lrm: 0.28 | dt: 25ms | tok/sec: 1,293,323 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 06062 (86.2%) | loss: 3.613151 | lrm: 0.28 | dt: 25ms | tok/sec: 1,292,071 | mfu: 36.1% | epoch: 1 | remaining: 25s    
step 06063 (86.2%) | loss: 3.604481 | lrm: 0.28 | dt: 25ms | tok/sec: 1,293,530 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 06064 (86.2%) | loss: 3.603976 | lrm: 0.28 | dt: 25ms | tok/sec: 1,294,639 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 06065 (86.3%) | loss: 3.606454 | lrm: 0.27 | dt: 25ms | tok/sec: 1,294,286 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 06066 (86.3%) | loss: 3.613197 | lrm: 0.27 | dt: 26ms | tok/sec: 1,259,948 | mfu: 35.2% | epoch: 1 | remaining: 25s    
step 06067 (86.3%) | loss: 3.602685 | lrm: 0.27 | dt: 25ms | tok/sec: 1,294,152 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 06068 (86.3%) | loss: 3.616468 | lrm: 0.27 | dt: 25ms | tok/sec: 1,290,627 | mfu: 36.1% | epoch: 1 | remaining: 25s    
step 06069 (86.3%) | loss: 3.607523 | lrm: 0.27 | dt: 25ms | tok/sec: 1,291,124 | mfu: 36.1% | epoch: 1 | remaining: 25s    
step 06070 (86.3%) | loss: 3.604030 | lrm: 0.27 | dt: 27ms | tok/sec: 1,231,079 | mfu: 34.4% | epoch: 1 | remaining: 25s    
step 06071 (86.3%) | loss: 3.615224 | lrm: 0.27 | dt: 25ms | tok/sec: 1,293,847 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 06072 (86.4%) | loss: 3.606246 | lrm: 0.27 | dt: 25ms | tok/sec: 1,294,627 | mfu: 36.2% | epoch: 1 | remaining: 25s    
step 06073 (86.4%) | loss: 3.607042 | lrm: 0.27 | dt: 25ms | tok/sec: 1,291,112 | mfu: 36.1% | epoch: 1 | remaining: 25s    
step 06074 (86.4%) | loss: 3.606877 | lrm: 0.27 | dt: 25ms | tok/sec: 1,294,871 | mfu: 36.2% | epoch: 1 | remaining: 24s    
step 06075 (86.4%) | loss: 3.603597 | lrm: 0.27 | dt: 25ms | tok/sec: 1,294,676 | mfu: 36.2% | epoch: 1 | remaining: 24s    
step 06076 (86.4%) | loss: 3.599394 | lrm: 0.27 | dt: 25ms | tok/sec: 1,293,348 | mfu: 36.2% | epoch: 1 | remaining: 24s    
step 06077 (86.4%) | loss: 3.593867 | lrm: 0.27 | dt: 25ms | tok/sec: 1,294,213 | mfu: 36.2% | epoch: 1 | remaining: 24s    
step 06078 (86.4%) | loss: 3.599018 | lrm: 0.27 | dt: 25ms | tok/sec: 1,294,213 | mfu: 36.2% | epoch: 1 | remaining: 24s    
step 06079 (86.5%) | loss: 3.590627 | lrm: 0.27 | dt: 25ms | tok/sec: 1,289,247 | mfu: 36.1% | epoch: 1 | remaining: 24s    
